"","model-shift","table","test_cat","test_name","slope","p-val","slope-no-extreme","p-val-no-extreme"
"1075","model 17 vs 16","adni","_orientation","CDORIENT.bl","-0.00878403000769431","0.00037125326024481","-0.00834988594347615","0.00859263946946487"
"1076","model 17 vs 16","adni","_orientation","COMBINED PVALUES","4","0.00052402895718002","4","0.468773099814778"
"1077","model 17 vs 16","adni","_visuospatial","EcogSPVisspat.bl","-0.0136218685697806","0.00323866701074942","-0.00836544776747654","0.164732167199529"
"1078","model 17 vs 16","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00735293341151213","0.100821924119194","0.000107674798418044","0.985105024362976"
"1079","model 17 vs 16","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0214425791822055","0.00706518696153472","0.0176467941961862","0.0874730194376623"
"1080","model 17 vs 16","adni","_visuospatial","COMBINED PVALUES","3","9.73206688481457e-05","3","0.463474216888123"
"1081","model 17 vs 16","adni","_execfunc","EcogSPEF.bl","-0.0131767584813755","0.00996335485345598","-0.00608018030804742","0.366860915907449"
"1082","model 17 vs 16","adni","_execfunc","MMSE_ATTCALC.bl","-0.0103017325008052","0.147699725749504","0.0013199902313897","0.882913094142502"
"1083","model 17 vs 16","adni","_execfunc","MOCA_EF.bl","0.0226932624504987","0.215460738775596","0.012310090565895","0.596982849701811"
"1084","model 17 vs 16","adni","_execfunc","CDJUDGE.bl","-0.0064608719402069","0.00726150146540437","-0.0052273048679482","0.0910621815422374"
"1085","model 17 vs 16","adni","_execfunc","COMBINED PVALUES","4","0.000478494290770202","4","0.4523999358369"
"1086","model 17 vs 16","epad","","mmse_total.bl","0.0198705166014383","0.0143097258735987","0.0154940325887751","0.154875831630465"
"1087","model 17 vs 16","epad","","cdr_sum_of_box.bl","-0.00255531811802214","0.434793985189324","-0.00426656016672606","0.331978961779892"
"1088","model 17 vs 16","epad","","rbans_total_scale.bl","0.122136638725051","0.070035724604892","0.109671389435426","0.220779500613599"
"1089","model 17 vs 16","epad","","flanker_score.bl","0.0076351935918187","0.0951132885710367","0.00799701417759348","0.179972234471968"
"1090","model 17 vs 16","epad","","dotcount_total.bl","0.0753550306423524","0.00335759263066126","0.0771494419130122","0.0256884936075558"
"1091","model 17 vs 16","epad","","fav_delay_total_correct.bl","0.0377751320319489","0.285112547889121","0.0741838775098916","0.110925305977178"
"1092","model 17 vs 16","epad","","fav_learn_r2_correct.bl","0.0142989196033769","0.281035485806989","0.0284222163541416","0.103568530508434"
"1093","model 17 vs 16","epad","","fav_learn_r1_correct.bl","0.0027823228263701","0.80135554265468","0.0115429795088158","0.42863927098246"
"1094","model 17 vs 16","epad","","fav_rec_total_correct.bl","0.00558607960732991","0.520297942311096","0.0142592392309397","0.210191538522931"
"1095","model 17 vs 16","epad","","gds_total.bl","0.014820245070852","0.49670478840362","-0.0025345612410686","0.930313668612916"
"1096","model 17 vs 16","epad","","ptau_result.bl","0.0725903480470474","0.127011667541381","0.119754103918036","0.0564368598293718"
"1097","model 17 vs 16","epad","","ttau_result.bl","0.596831647701401","0.177794730534395","1.01657004421871","0.0838288652775881"
"1098","model 17 vs 16","epad","","abeta_1_42_result.bl","-1.08051460109379","0.606517775405086","-1.78536381559293","0.524816827607479"
"1099","model 17 vs 16","epad","","st_trial_total.bl","-0.000979819666537062","0.961013693910845","0.0146946383114489","0.581364664252987"
"1100","model 17 vs 16","epad","","fms_med_total.bl","-0.00588624395499834","0.720950169037727","-0.0115540581909967","0.59609453245313"
"1101","model 17 vs 16","epad","","COMBINED PVALUES","13","0.0347174619479449","13","0.0110006881198099"
"1102","model 17 vs 16","epad","_memory","rbans_delayed_memory_index.bl","0.0956496132508225","0.20484320614263","-0.0040711137204726","0.967827647971991"
"1103","model 17 vs 16","epad","_memory","rbans_immediate_memory_index.bl","0.147792538879831","0.032355915991652","0.101787437561893","0.271903061164511"
"1104","model 17 vs 16","epad","_memory","mmse_recall_total.bl","0.00388334448987049","0.264616654838149","0.00151848898752993","0.74515041846784"
"1105","model 17 vs 16","epad","_memory","cdr_memory.bl","-9.89482452039261e-06","0.993203956572076","-0.000909811352644234","0.559621330458613"
"1106","model 17 vs 16","epad","_memory","COMBINED PVALUES","4","0.338522222624995","4","0.84755795710601"
"1107","model 17 vs 16","epad","_language","rbans_language_index.bl","-0.0019818078958306","0.968489169011584","0.0532458217841831","0.423314629190575"
"1108","model 17 vs 16","epad","_language","mmse_naming_total.bl","-0.000114704680485545","0.737202996565096","-0.000218564823498267","0.644119112039172"
"1109","model 17 vs 16","epad","_language","COMBINED PVALUES","2","0.961081125153733","2","0.549540412356357"
"1110","model 17 vs 16","epad","_orientation","mmse_orientation_total.bl","0.000573167414642171","0.845297653173877","0.000440173161977675","0.910758440776935"
"1111","model 17 vs 16","epad","_orientation","cdr_orientation.bl","-0.000532744325734234","0.480726340545162","-0.000410896987714766","0.685561160896078"
"1112","model 17 vs 16","epad","_orientation","COMBINED PVALUES","2","0.753195265729376","2","0.902015158803078"
"1113","model 17 vs 16","epad","_visuospatial","flanker_score.bl","0.0076351935918187","0.0951132885710367","0.00799701417759348","0.179972234471968"
"1114","model 17 vs 16","epad","_visuospatial","fms_med_total.bl","-0.00588624395499834","0.720950169037727","-0.0115540581909967","0.59609453245313"
"1115","model 17 vs 16","epad","_visuospatial","st_trial_total.bl","-0.000979819666537062","0.961013693910845","0.0146946383114489","0.581364664252987"
"1116","model 17 vs 16","epad","_visuospatial","rbans_visuo_constructional_index.bl","0.091320697602533","0.229405661058589","0.149385616178816","0.141818236048179"
"1117","model 17 vs 16","epad","_visuospatial","COMBINED PVALUES","4","0.559129339478972","4","0.220795293967284"
"1118","model 17 vs 16","epad","_execfunc","mmse_calc_total.bl","0.0119821160586549","0.0035884009927877","0.0128290395353202","0.020964796519418"
"1119","model 17 vs 16","epad","_execfunc","cdr_judgement.bl","-0.00223612622777663","0.0249194224264753","-0.00270713002056739","0.0431073513959155"
"1120","model 17 vs 16","epad","_execfunc","COMBINED PVALUES","2","0.000504588525371442","2","0.00400555301462203"
